ccode,year,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1y,L1D1y,L2D1y,L3D1y,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y
76,2012,.030048653,.035088271,-.0026042573,-.038551651,,,0,0,0,0,0,0,0,0,.019211503,.039744254,.075282238,-.0012587305,.074394003,.065444998,.059384,.017114
76,2013,.0050396179,-.032652911,-.068600304,,,,0,0,0,0,0,0,0,0,.030048653,.019211503,.039744254,.075282238,.018828999,.074394003,.065444998,.059384
124,1870,.040072184,.029545771,.12533684,.14909093,.12533684,.055656917,0,0,,,,,,,,,,,,,,
124,1871,-.010526413,.085264653,.10901874,.085264653,.01558473,.080445364,0,0,0,,,0,,,.040072184,,,,.030665001,,,
124,1872,.095791064,.11954515,.095791057,.026111133,.090971768,.051557798,0,0,0,0,,0,0,,-.010526413,.040072184,,,.0385,.030665001,,
124,1873,.023754086,0,-.069679923,-.0048192888,-.044233259,.046956982,0,0,0,0,0,0,0,0,.095791064,-.010526413,.040072184,,.0043390002,.0385,.030665001,
124,1874,-.023754086,-.093434006,-.028573371,-.067987338,.023202904,.068053469,0,0,0,0,0,0,0,0,.023754086,.095791064,-.010526413,.040072184,.057140999,.0043390002,.0385,.030665001
124,1875,-.069679923,-.0048192888,-.044233259,.046956982,.091807544,.22314355,0,0,0,0,0,0,0,0,-.023754086,.023754086,.095791064,-.010526413,-.010773,.057140999,.0043390002,.0385
124,1876,.064860635,.025446665,.1166369,.16148746,.29282346,.33794391,0,0,0,0,0,0,0,0,-.069679923,-.023754086,.023754086,.095791064,.041832,-.010773,.057140999,.0043390002
124,1877,-.03941397,.051776271,.096626833,.22796284,.27308327,.27675301,0,0,0,0,0,0,0,0,.064860635,-.069679923,-.023754086,.023754086,-.020195,.041832,-.010773,.057140999
124,1878,.091190241,.13604081,.26737681,.31249726,.316167,.39367056,0,0,0,0,0,0,0,0,-.03941397,.064860635,-.069679923,-.023754086,.041003998,-.020195,.041832,-.010773
124,1879,.044850565,.17618656,.22130699,.22497672,.30248028,.23952243,0,0,0,0,0,0,0,0,.091190241,-.03941397,.064860635,-.069679923,-.076144002,.041003998,-.020195,.041832
124,1880,.131336,.17645644,.18012616,.25762972,.19467187,.20544396,0,0,0,0,0,0,0,0,.044850565,.091190241,-.03941397,.064860635,.038631,-.076144002,.041003998,-.020195
124,1881,.045120437,.048790164,.12629372,.063335866,.07410796,.10574505,0,0,0,0,0,0,0,0,.131336,.044850565,.091190241,-.03941397,.00269,.038631,-.076144002,.041003998
124,1882,.003669729,.081173293,.01821544,.028987538,.060624622,.13077024,0,0,0,0,0,0,0,0,.045120437,.131336,.044850565,.091190241,.025477,.00269,.038631,-.076144002
124,1883,.077503562,.014545709,.025317807,.05695489,.1271005,.13353139,0,0,0,0,0,0,0,0,.003669729,.045120437,.131336,.044850565,-.015915001,.025477,.00269,.038631
124,1884,-.062957853,-.052185755,-.020548671,.049596936,.056027826,.12715517,0,0,0,0,0,0,0,0,.077503562,.003669729,.045120437,.131336,.008471,-.015915001,.025477,.00269
124,1885,.010772097,.042409182,.11255479,.11898568,.19011304,.21371296,0,0,0,0,0,0,0,0,-.062957853,.077503562,.003669729,.045120437,.033711001,.008471,-.015915001,.025477
124,1886,.031637084,.10178269,.10821359,.17934093,.20294085,.19709288,0,0,0,0,0,0,0,0,.010772097,-.062957853,.077503562,.003669729,.0076919999,.033711001,.008471,-.015915001
124,1887,.070145607,.076576501,.14770386,.17130378,.1654558,.15957344,0,0,0,0,0,0,0,0,.031637084,.010772097,-.062957853,.077503562,-.01232,.0076919999,.033711001,.008471
124,1888,.0064308904,.077558234,.10115815,.095310181,.089427814,.13554549,0,0,0,0,0,0,0,0,.070145607,.031637084,.010772097,-.062957853,.016734,-.01232,.0076919999,.033711001
124,1889,.071127348,.094727263,.088879295,.082996927,.12911461,.11778305,0,0,0,0,0,0,0,0,.0064308904,.070145607,.031637084,.010772097,.0072369999,.016734,-.01232,.0076919999
124,1890,.023599915,.017751945,.011869576,.057987258,.046655692,.020680206,0,0,0,0,0,0,0,0,.071127348,.0064308904,.070145607,.031637084,.00099500001,.0072369999,.016734,-.01232
124,1891,-.00584797,-.011730339,.034387343,.023055777,-.0029197093,.099805757,0,0,0,0,0,0,0,0,.023599915,.071127348,.0064308904,.070145607,-.020372,.00099500001,.0072369999,.016734
124,1892,-.0058823698,.040235311,.028903745,.0029282589,.10565373,.14446835,0,0,0,0,0,0,0,0,-.00584797,.023599915,.071127348,.0064308904,.023767,-.020372,.00099500001,.0072369999
124,1893,.046117682,.034786116,.0088106301,.1115361,.15035073,.24010792,0,0,0,0,0,0,0,0,-.0058823698,-.00584797,.023599915,.071127348,.015943,.023767,-.020372,.00099500001
124,1894,-.011331566,-.037307054,.065418415,.10423304,.19399023,.24817969,0,0,0,0,0,0,0,0,.046117682,-.0058823698,-.00584797,.023599915,.023695,.015943,.023767,-.020372
124,1895,-.025975486,.07674998,.11556461,.2053218,.25951126,.33565789,0,0,0,0,0,0,0,0,-.011331566,.046117682,-.0058823698,-.00584797,.022143001,.023695,.015943,.023767
124,1896,.10272547,.1415401,.23129728,.28548676,.36163342,.45490485,0,0,0,0,0,0,0,0,-.025975486,-.011331566,.046117682,-.0058823698,.0070509999,.022143001,.023695,.015943
124,1897,.03881463,.12857182,.18276128,.25890791,.35217935,.38143188,0,0,0,0,0,0,0,0,.10272547,-.025975486,-.011331566,.046117682,-.066359997,.0070509999,.022143001,.023695
124,1898,.089757189,.14394665,.22009329,.31336474,.34261727,.3569288,0,0,0,0,0,0,0,0,.03881463,.10272547,-.025975486,-.011331566,.00074500003,-.066359997,.0070509999,.022143001
124,1899,.054189458,.13033611,.22360754,.25286007,.26717159,.37802321,0,0,0,0,0,0,0,0,.089757189,.03881463,.10272547,-.025975486,.014611,.00074500003,-.066359997,.0070509999
124,1900,.076146647,.1694181,.19867064,.21298215,.32383376,.41928846,0,0,0,0,0,0,0,0,.054189458,.089757189,.03881463,.10272547,-.030158,.014611,.00074500003,-.066359997
124,1901,.093271442,.12252399,.1368355,.24768713,.34314182,.3993364,0,0,0,0,0,0,0,0,.076146647,.054189458,.089757189,.03881463,-.021645,-.030158,.014611,.00074500003
124,1902,.029252542,.043564059,.1544157,.24987039,.30606496,.25706986,0,0,0,0,0,0,0,0,.093271442,.076146647,.054189458,.089757189,-.012377,-.021645,-.030158,.014611
124,1903,.014311515,.12516314,.22061783,.27681237,.22781727,.32872021,0,0,0,0,0,0,0,0,.029252542,.093271442,.076146647,.054189458,-.049587999,-.012377,-.021645,-.030158
124,1904,.11085163,.20630634,.26250088,.21350577,.31440872,.39654443,0,0,0,0,0,0,0,0,.014311515,.029252542,.093271442,.076146647,.104363,-.049587999,-.012377,-.021645
124,1905,.0954547,.15164927,.10265416,.20355712,.28569281,.35157451,0,0,0,0,0,0,0,0,.11085163,.014311515,.029252542,.093271442,-.0083309999,.104363,-.049587999,-.012377
124,1906,.056194559,.0071994551,.10810241,.19023812,.25611982,.32002896,0,0,0,0,0,0,0,0,.0954547,.11085163,.014311515,.029252542,.016107,-.0083309999,.104363,-.049587999
124,1907,-.048995104,.051907856,.13404356,.19992527,.26383442,.31197479,0,0,0,0,0,0,0,0,.056194559,.0954547,.11085163,.014311515,-.044374,.016107,-.0083309999,.104363
124,1908,.10090296,.18303865,.24892035,.31282949,.36096987,,0,0,0,0,0,0,0,0,-.048995104,.056194559,.0954547,.11085163,-.0048250002,-.044374,.016107,-.0083309999
124,1909,.0821357,.14801741,.21192653,.26006693,,,0,0,0,0,0,0,0,0,.10090296,-.048995104,.056194559,.0954547,.013434,-.0048250002,-.044374,.016107
124,1910,.065881707,.12979084,.17793122,,,,0,0,0,0,0,0,0,0,.0821357,.10090296,-.048995104,.056194559,.015048,.013434,-.0048250002,-.044374
124,1919,-.011241815,-.12543418,.011116847,.068721838,.083788037,.18755841,0,0,,,,,,,-.079104178,,,,,,,
124,1920,-.11419237,.022358656,.079963647,.095029846,.19880021,.25131443,0,0,0,,,0,,,-.011241815,-.079104178,,,-.017251,,,
124,1921,.13655102,.19415602,.20922221,.31299257,.3655068,.46001729,0,0,0,0,,0,0,,-.11419237,-.011241815,-.079104178,,.060249001,-.017251,,
124,1922,.057604991,.07267119,.17644155,.22895576,.32346627,.40847564,0,0,0,0,0,0,0,0,.13655102,-.11419237,-.011241815,-.079104178,-.040922001,.060249001,-.017251,
124,1923,.015066198,.11883657,.17135078,.26586127,.35087064,.34953374,0,0,0,0,0,0,0,0,.057604991,.13655102,-.11419237,-.011241815,-.013952,-.040922001,.060249001,-.017251
124,1924,.10377037,.15628459,.2507951,.33580446,.33446756,.30045068,0,0,0,0,0,0,0,0,.015066198,.057604991,.13655102,-.11419237,-.029030001,-.013952,-.040922001,.060249001
124,1925,.052514214,.14702472,.23203409,.23069718,.19668031,.029059842,0,0,0,0,0,0,0,0,.10377037,.015066198,.057604991,.13655102,-.029848,-.029030001,-.013952,-.040922001
124,1926,.094510503,.17951988,.17818297,.14416608,-.023454383,-.097310595,0,0,0,0,0,0,0,0,.052514214,.10377037,.015066198,.057604991,.007218,-.029848,-.029030001,-.013952
124,1927,.085009374,.083672479,.049655594,-.11796487,-.19182108,-.26586127,0,0,0,0,0,0,0,0,.094510503,.052514214,.10377037,.015066198,.035286002,.007218,-.029848,-.029030001
124,1928,-.0013368985,-.035353784,-.20297424,-.27683046,-.35087067,-.24988404,0,0,0,0,0,0,0,0,.085009374,.094510503,.052514214,.10377037,.0052660001,.035286002,.007218,-.029848
124,1929,-.034016885,-.20163736,-.27549356,-.34953377,-.24854714,-.1710145,0,0,0,0,0,0,0,0,-.0013368985,.085009374,.094510503,.052514214,.025408,.0052660001,.035286002,.007218
124,1930,-.16762047,-.24147668,-.31551689,-.21453026,-.13699763,-.084435299,0,1,0,0,0,0,0,0,-.034016885,-.0013368985,.085009374,.094510503,-.024521001,.025408,.0052660001,.035286002
124,1931,-.073856212,-.14789641,-.046909772,.030622862,.083185196,.1731416,0,1,0,0,0,1,0,0,-.16762047,-.034016885,-.0013368985,.085009374,.059032999,-.024521001,.025408,.0052660001
124,1932,-.074040204,.026946433,.10447907,.1570414,.2469978,.27281436,0,0,0,0,0,1,1,0,-.073856212,-.16762047,-.034016885,-.0013368985,.041886002,.059032999,-.024521001,.025408
124,1933,.10098664,.17851928,.2310816,.32103801,.34685457,,0,0,0,0,0,0,1,1,-.074040204,-.073856212,-.16762047,-.034016885,.016938001,.041886002,.059032999,-.024521001
124,1934,.077532634,.13009496,.22005138,.24586795,,,0,0,0,0,0,0,0,1,.10098664,-.074040204,-.073856212,-.16762047,-.073707998,.016938001,.041886002,.059032999
124,1935,.05256233,.14251874,.16833532,,,,0,0,0,0,0,0,0,0,.077532634,.10098664,-.074040204,-.073856212,-.044107001,-.073707998,.016938001,.041886002
124,1946,.043306898,.061468665,.082982846,.1541484,.20932961,.27957165,0,0,,,,,,,-.010313459,,,,,,,
124,1947,.018161766,.039675951,.11084151,.16602272,.23626475,.28193569,0,0,0,,,0,,,.043306898,-.010313459,,,.017565001,,,
124,1948,.021514183,.092679746,.14786096,.21810299,.26377395,.25683737,0,0,0,0,,0,0,,.018161766,.043306898,-.010313459,,-.012647,.017565001,,
124,1949,.071165562,.12634677,.1965888,.24225976,.23532316,.32460433,0,0,0,0,0,0,0,0,.021514183,.018161766,.043306898,-.010313459,-.000037000002,-.012647,.017565001,
124,1950,.055181209,.12542324,.17109419,.1641576,.25343877,.33123189,0,0,0,0,0,0,0,0,.071165562,.021514183,.018161766,.043306898,.013051,-.000037000002,-.012647,.017565001
124,1951,.070242032,.11591299,.10897639,.19825758,.27605072,.30459565,0,0,0,0,0,0,0,0,.055181209,.071165562,.021514183,.018161766,-.013858,.013051,-.000037000002,-.012647
124,1952,.045670953,.038734358,.12801555,.20580867,.2343536,.25208452,0,0,0,0,0,0,0,0,.070242032,.055181209,.071165562,.021514183,-.003156,-.013858,.013051,-.000037000002
124,1953,-.0069365948,.082344592,.16013771,.18868265,.20641357,.24615143,0,0,0,0,0,0,0,0,.045670953,.070242032,.055181209,.071165562,.018224999,-.003156,-.013858,.013051
124,1954,.089281186,.16707432,.19561926,.21335018,.25308803,.28368703,0,0,0,0,0,0,0,0,-.0069365948,.045670953,.070242032,.055181209,.0025450001,.018224999,-.003156,-.013858
124,1955,.077793129,.10633805,.12406898,.16380684,.19440584,.22603875,0,0,0,0,0,0,0,0,.089281186,-.0069365948,.045670953,.070242032,.013329,.0025450001,.018224999,-.003156
124,1956,.028544927,.04627585,.086013712,.11661272,.14824563,.21941343,0,0,0,0,0,0,0,0,.077793129,.089281186,-.0069365948,.045670953,-.0069109998,.013329,.0025450001,.018224999
124,1957,.017730923,.057468787,.088067792,.11970071,.1908685,.24268626,0,0,0,0,0,0,0,0,.028544927,.077793129,.089281186,-.0069365948,-.004679,-.0069109998,.013329,.0025450001
124,1958,.039737862,.070336863,.10196978,.17313758,.22495534,.2919499,0,0,0,0,0,0,0,0,.017730923,.028544927,.077793129,.089281186,-.0027300001,-.004679,-.0069109998,.013329
124,1959,.030599004,.062231921,.13339972,.18521748,.25221205,.3185775,0,0,0,0,0,0,0,0,.039737862,.017730923,.028544927,.077793129,.012544,-.0027300001,-.004679,-.0069109998
124,1960,.031632915,.10280071,.15461847,.22161305,.2879785,.35382816,0,0,0,0,0,0,0,0,.030599004,.039737862,.017730923,.028544927,.004739,.012544,-.0027300001,-.004679
124,1961,.071167797,.12298556,.18998012,.25634557,.32219523,.35134834,0,0,0,0,0,0,0,0,.031632915,.030599004,.039737862,.017730923,.048675999,.004739,.012544,-.0027300001
124,1962,.05181776,.11881233,.18517777,.25102744,.28018054,.33313397,0,0,0,0,0,0,0,0,.071167797,.031632915,.030599004,.039737862,.01243,.048675999,.004739,.012544
124,1963,.06699457,.13336003,.19920969,.2283628,.28131622,.33391622,0,0,0,0,0,0,0,0,.05181776,.071167797,.031632915,.030599004,.024259999,.01243,.048675999,.004739
124,1964,.066365451,.13221511,.16136822,.21432164,.26692164,.29947779,0,0,0,0,0,0,0,0,.06699457,.05181776,.071167797,.031632915,.015726,.024259999,.01243,.048675999
124,1965,.065849654,.095002756,.14795618,.20055619,.23311232,.27428889,0,0,0,0,0,0,0,0,.066365451,.06699457,.05181776,.071167797,.030588999,.015726,.024259999,.01243
124,1966,.029153103,.082106523,.13470653,.16726266,.20843923,.26289779,0,0,0,0,0,0,0,0,.065849654,.066365451,.06699457,.05181776,-.012184,.030588999,.015726,.024259999
124,1967,.052953418,.10555343,.13810956,.17928614,.2337447,.30338672,0,0,0,0,0,0,0,0,.029153103,.065849654,.066365451,.06699457,.012485,-.012184,.030588999,.015726
124,1968,.052600008,.085156143,.12633272,.18079127,.2504333,.28734317,0,0,0,0,0,0,0,0,.052953418,.029153103,.065849654,.066365451,.0083269998,.012485,-.012184,.030588999
124,1969,.032556135,.073732711,.12819126,.1978333,.23474318,.2529729,0,0,0,0,0,0,0,0,.052600008,.052953418,.029153103,.065849654,.010248,.0083269998,.012485,-.012184
124,1970,.041176576,.095635131,.16527715,.20218703,.22041675,.2724098,0,0,0,0,0,0,0,0,.032556135,.052600008,.052953418,.029153103,-.00044599999,.010248,.0083269998,.012485
124,1971,.054458555,.12410058,.16101046,.1792402,.23123322,.26581553,0,0,0,0,0,0,0,0,.041176576,.032556135,.052600008,.052953418,.027891999,-.00044599999,.010248,.0083269998
124,1972,.06964203,.1065519,.12478163,.17677465,.21135695,.25089288,0,0,0,0,0,0,0,0,.054458555,.041176576,.032556135,.052600008,.035897002,.027891999,-.00044599999,.010248
124,1973,.036909875,.055139605,.10713263,.14171493,.18125084,.21930006,0,0,0,0,0,0,0,0,.06964203,.054458555,.041176576,.032556135,.035415001,.035897002,.027891999,-.00044599999
124,1974,.01822973,.070222758,.10480507,.14434098,.18239021,.20401639,0,1,0,0,0,0,0,0,.036909875,.06964203,.054458555,.041176576,.012043,.035415001,.035897002,.027891999
124,1975,.051993027,.086575329,.12611124,.16416046,.18578663,.22081783,0,0,0,0,0,1,0,0,.01822973,.036909875,.06964203,.054458555,.026533,.012043,.035415001,.035897002
124,1976,.034582306,.074118219,.11216745,.13379362,.16882482,.13680458,0,0,0,0,0,0,1,0,.051993027,.01822973,.036909875,.06964203,.025102001,.026533,.012043,.035415001
124,1977,.039535914,.077585146,.099211313,.1342425,.10222226,.12820798,0,0,0,0,0,0,0,1,.034582306,.051993027,.01822973,.036909875,.032719001,.025102001,.026533,.012043
124,1978,.038049228,.059675395,.094706595,.062686346,.088672072,.14792557,0,0,0,0,0,0,0,0,.039535914,.034582306,.051993027,.01822973,.037776999,.032719001,.025102001,.026533
124,1979,.021626169,.056657366,.024637118,.050622843,.10987635,.15721717,0,0,0,0,0,0,0,0,.038049228,.039535914,.034582306,.051993027,.036231,.037776999,.032719001,.025102001
124,1980,.035031196,.0030109473,.028996674,.088250175,.135591,.15720916,0,0,0,0,0,0,0,0,.021626169,.038049228,.039535914,.034582306,.021718999,.036231,.037776999,.032719001
124,1981,-.032020248,-.0060345214,.053218983,.10055981,.12217797,.16314262,0,0,0,0,0,0,0,0,.035031196,.021626169,.038049228,.039535914,.046083,.021718999,.036231,.037776999
124,1982,.025985727,.085239232,.13258006,.15419821,.19516286,.23945688,0,0,0,0,0,0,0,0,-.032020248,.035031196,.021626169,.038049228,-.038038999,.046083,.021718999,.036231
124,1983,.059253503,.10659432,.12821248,.16917713,.21347114,.23671088,0,0,0,0,0,0,0,0,.025985727,-.032020248,.035031196,.021626169,-.051548,-.038038999,.046083,.021718999
124,1984,.047340825,.068958983,.10992363,.15421765,.17745739,.17900085,0,0,0,0,0,0,0,0,.059253503,.025985727,-.032020248,.035031196,.00082299998,-.051548,-.038038999,.046083
124,1985,.021618156,.062582806,.10687682,.13011655,.13166001,.11040309,0,0,0,0,0,0,0,0,.047340825,.059253503,.025985727,-.032020248,.0092270002,.00082299998,-.051548,-.038038999
124,1986,.040964648,.085258663,.1084984,.11004186,.088784941,.097614698,0,0,0,0,0,0,0,0,.021618156,.047340825,.059253503,.025985727,-.001578,.0092270002,.00082299998,-.051548
124,1987,.044294011,.067533746,.069077209,.047820285,.056650046,.083202407,0,0,0,0,0,0,0,0,.040964648,.021618156,.047340825,.059253503,.012861,-.001578,.0092270002,.00082299998
124,1988,.023239739,.0247832,.0035262778,.012356038,.038908396,.083843142,0,0,0,0,0,0,0,0,.044294011,.040964648,.021618156,.047340825,.023231,.012861,-.001578,.0092270002
124,1989,.0015434603,-.019713461,-.010883701,.015668657,.060603403,.087380484,0,0,0,0,0,0,0,0,.023239739,.044294011,.040964648,.021618156,.033337999,.023231,.012861,-.001578
124,1990,-.021256922,-.012427161,.014125195,.05905994,.085837021,.1019475,0,0,0,0,0,0,0,0,.0015434603,.023239739,.044294011,.040964648,.025012,.033337999,.023231,.012861
124,1991,.0088297604,.035382118,.080316864,.10709395,.12320442,.16600254,0,0,0,0,0,0,0,0,-.021256922,.0015434603,.023239739,.044294011,.032195002,.025012,.033337999,.023231
124,1992,.026552357,.071487099,.09826418,.11437466,.15717278,.19599038,0,0,0,0,0,0,0,0,.0088297604,-.021256922,.0015434603,.023239739,.017979,.032195002,.025012,.033337999
124,1993,.044934746,.071711831,.087822311,.13062043,.16943803,.22107014,0,0,0,0,0,0,0,0,.026552357,.0088297604,-.021256922,.0015434603,-.001312,.017979,.032195002,.025012
124,1994,.026777083,.042887561,.085685685,.12450328,.17613539,.22796229,0,0,0,0,0,0,0,0,.044934746,.026552357,.0088297604,-.021256922,-.015986999,-.001312,.017979,.032195002
124,1995,.01611048,.058908604,.097726196,.1493583,.2011852,.21889338,0,0,0,0,0,0,0,0,.026777083,.044934746,.026552357,.0088297604,-.033128999,-.015986999,-.001312,.017979
124,1996,.042798124,.081615716,.13324782,.18507472,.2027829,.23288307,0,0,0,0,0,0,0,0,.01611048,.026777083,.044934746,.026552357,.008169,-.033128999,-.015986999,-.001312
124,1997,.038817592,.090449706,.14227661,.1599848,.19008496,.20810769,0,0,0,0,0,0,0,0,.042798124,.01611048,.026777083,.044934746,-.00082299998,.008169,-.033128999,-.015986999
124,1998,.05163211,.10345902,.12116721,.15126736,.1692901,.20014971,0,0,0,0,0,0,0,0,.038817592,.042798124,.01611048,.026777083,.024594,-.00082299998,.008169,-.033128999
124,1999,.051826902,.069535092,.099635251,.11765798,.14851759,.18053141,0,0,0,0,0,0,0,0,.05163211,.038817592,.042798124,.01611048,-.044872999,.024594,-.00082299998,.008169
124,2000,.01770819,.047808349,.06583108,.096690692,.12870452,.15493864,0,0,0,0,0,0,0,0,.051826902,.05163211,.038817592,.042798124,-.037106,-.044872999,.024594,-.00082299998
124,2001,.030100161,.048122894,.078982502,.11099632,.13723044,.15785792,0,1,0,0,0,0,0,0,.01770819,.051826902,.05163211,.038817592,.012427,-.037106,-.044872999,.024594
124,2002,.018022733,.048882343,.080896169,.1071303,.12775777,.13776138,0,1,0,0,0,1,0,0,.030100161,.01770819,.051826902,.05163211,.00058599998,.012427,-.037106,-.044872999
124,2003,.030859612,.062873438,.089107566,.10973504,.11973865,.090242773,0,0,0,0,0,1,1,0,.018022733,.030100161,.01770819,.051826902,-.0064340001,.00058599998,.012427,-.037106
124,2004,.032013822,.058247946,.078875422,.088879034,.059383158,.090218298,0,0,0,0,0,0,1,1,.030859612,.018022733,.030100161,.01770819,.013571,-.0064340001,.00058599998,.012427
124,2005,.026234126,.046861604,.056865215,.027369339,.05820448,.089616671,0,0,0,0,0,0,0,1,.032013822,.030859612,.018022733,.030100161,.015137,.013571,-.0064340001,.00058599998
124,2006,.020627476,.030631086,.0011352096,.031970352,.063382536,.080837257,0,0,0,0,0,0,0,0,.026234126,.032013822,.030859612,.018022733,.021204,.015137,.013571,-.0064340001
124,2007,.01000361,-.019492267,.011342876,.042755064,.060209788,.084959805,0,0,0,0,0,0,0,0,.020627476,.026234126,.032013822,.030859612,.030384,.021204,.015137,.013571
124,2008,-.029495876,.0013392661,.032751456,.050206177,.074956194,.10060918,1,0,0,0,0,0,0,0,.01000361,.020627476,.026234126,.032013822,.029736999,.030384,.021204,.015137
124,2009,.030835142,.062247328,.079702049,.10445207,.13010506,.13952182,0,0,1,0,0,0,0,0,-.029495876,.01000361,.020627476,.026234126,.055039998,.029736999,.030384,.021204
124,2010,.031412188,.048866913,.073616929,.099269927,.10868669,.12336416,0,0,0,1,0,0,0,0,.030835142,-.029495876,.01000361,.020627476,.0067719999,.055039998,.029736999,.030384
124,2011,.017454723,.042204741,.067857735,.077274494,.091951966,,0,0,0,0,1,0,0,0,.031412188,.030835142,-.029495876,.01000361,.028545,.0067719999,.055039998,.029736999
124,2012,.024750018,.050403014,.059819773,.074497245,,,0,0,0,0,0,0,0,0,.017454723,.031412188,.030835142,-.029495876,.035106,.028545,.0067719999,.055039998
124,2013,.025652993,.035069752,.049747221,,,,0,0,0,0,0,0,0,0,.024750018,.017454723,.031412188,.030835142,.002965,.035106,.028545,.0067719999
152,1895,.005620609,-.016782932,.097628519,.10385395,.077900223,.102633,0,0,0,0,0,,,,.06782832,-.016594356,.048481658,-.020200757,,,,
152,1896,-.02240354,.092007913,.098233342,.072279617,.097012386,.1397644,0,0,0,0,0,0,,,.005620609,.06782832,-.016594356,.048481658,,,,
152,1897,.11441145,.12063688,.094683155,.11941592,.16216794,.10432978,0,0,0,0,0,0,0,,-.02240354,.005620609,.06782832,-.016594356,,,,
152,1898,.0062254281,-.019728297,.0050044749,.047756478,-.010081675,.068633169,0,0,0,0,0,0,0,0,.11441145,-.02240354,.005620609,.06782832,,,,
152,1899,-.025953725,-.0012209527,.041531052,-.016307101,.062407739,.0613948,0,0,0,0,0,0,0,0,.0062254281,.11441145,-.02240354,.005620609,,,,
152,1900,.024732772,.067484781,.0096466281,.088361472,.087348536,.16261759,0,0,0,0,0,0,0,0,-.025953725,.0062254281,.11441145,-.02240354,,,,
152,1901,.042752005,-.015086148,.063628688,.062615752,.13788481,.1894047,0,0,0,0,0,0,0,0,.024732772,-.025953725,.0062254281,.11441145,,,,
152,1927,.20290062,.25389165,.07941559,-.15907082,-.32753116,-.118689,0,0,,,,0,0,0,-.018306524,-.086971425,.042615552,.072682418,-.005376,.014416,-.032912001,-.018792
152,1928,.050991021,-.12348504,-.36197144,-.53043181,-.32158965,-.1332664,0,0,0,,,0,0,0,.20290062,-.018306524,-.086971425,.042615552,-.027946001,-.005376,.014416,-.032912001
152,1929,-.17447606,-.41296247,-.58142281,-.37258065,-.1842574,-.12830089,0,0,0,0,,0,0,0,.050991021,.20290062,-.018306524,-.086971425,-.0081059998,-.027946001,-.005376,.014416
152,1930,-.23848641,-.40694678,-.19810462,-.0097813755,.046175137,.094155483,0,1,0,0,0,0,0,0,-.17447606,.050991021,.20290062,-.018306524,.036644999,-.0081059998,-.027946001,-.005376
152,1931,-.16846035,.040381804,.22870505,.28466156,.3326419,.46105248,1,0,0,0,0,1,0,0,-.23848641,-.17447606,.050991021,.20290062,-.001519,.036644999,-.0081059998,-.027946001
152,1932,.20884216,.39716542,.45312193,.50110227,.62951285,.64095378,0,0,1,0,0,0,1,0,-.16846035,-.23848641,-.17447606,.050991021,-.0085589997,-.001519,.036644999,-.0081059998
152,1933,.18832324,.24427976,.29226011,.42067069,.43211162,,0,0,0,1,0,0,0,1,.20884216,-.16846035,-.23848641,-.17447606,-.025942,-.0085589997,-.001519,.036644999
152,1934,.055956513,.10393686,.23234743,.24378836,,,0,0,0,0,1,0,0,0,.18832324,.20884216,-.16846035,-.23848641,.0039229998,-.025942,-.0085589997,-.001519
152,1935,.047980346,.17639092,.18783185,,,,0,0,0,0,0,0,0,0,.055956513,.18832324,.20884216,-.16846035,.009606,.0039229998,-.025942,-.0085589997
152,1946,-.11420038,.039699242,.017898938,.065981358,.10863884,.17105864,0,0,,,,,,,.08214771,,,,,,,
152,1947,.15389962,.13209932,.18018174,.22283922,.28525901,.35790473,0,0,0,,,0,,,-.11420038,.08214771,,,.0036180001,,,
152,1948,-.021800304,.026282115,.068939589,.1313594,.20400512,.17111704,0,0,0,0,,0,0,,.15389962,-.11420038,.08214771,,-.004586,.0036180001,,
152,1949,.048082419,.090739891,.15315969,.22580542,.19291733,.22984233,0,0,0,0,0,0,0,0,-.021800304,.15389962,-.11420038,.08214771,.0067340001,-.004586,.0036180001,
152,1950,.042657476,.10507728,.17772301,.14483492,.18175992,.19843286,0,0,0,0,0,0,0,0,.048082419,-.021800304,.15389962,-.11420038,-.021423001,.0067340001,-.004586,.0036180001
152,1951,.062419802,.13506553,.10217744,.13910244,.15577538,.25349465,0,0,0,0,0,0,0,0,.042657476,.048082419,-.021800304,.15389962,-.0056409999,-.021423001,.0067340001,-.004586
152,1952,.072645724,.039757639,.076682642,.093355581,.19107485,.24452496,0,0,0,0,0,0,0,0,.062419802,.042657476,.048082419,-.021800304,-.013322,-.0056409999,-.021423001,.0067340001
152,1953,-.032888085,.0040369183,.020709859,.11842912,.17187923,.11357638,0,0,0,0,0,0,0,0,.072645724,.062419802,.042657476,.048082419,.018273,-.013322,-.0056409999,-.021423001
152,1954,.036925003,.053597942,.15131721,.20476732,.14646447,.22615427,0,0,0,0,0,0,0,0,-.032888085,.072645724,.062419802,.042657476,-.02458,.018273,-.013322,-.0056409999
152,1955,.016672941,.1143922,.16784231,.10953946,.18922925,.24168196,0,0,0,0,0,0,0,0,.036925003,-.032888085,.072645724,.062419802,-.023143999,-.02458,.018273,-.013322
152,1956,.09771926,.15116937,.092866525,.17255631,.22500902,.2652759,0,1,0,0,0,0,0,0,.016672941,.036925003,-.032888085,.072645724,-.008928,-.023143999,-.02458,.018273
